e4837fb5-7f11-4efb-97b2-9e8037022b33,64.385,0.001,0.161,0.483,-0.009,0.142,0.436,0.173,-0.006,Performance-Issue,Missed-Detection-Pedestrian-Crouching
ebf284bc-c399-4c36-92a9-1a0a9dc1fc5d,64.426,0.002,0.184,0.553,0.003,0.198,0.595,0.164,0.008,Performance-Issue,
ec8490c1-fee6-4e72-a8e9-ca10512f84f5,58.876,0.096,0.463,1.485,0.027,0.274,0.849,0.089,0.004,Performance-Issue,
ed5794eb-ef1b-4a9f-9a15-09d143380daa,66.034,0.106,0.447,1.446,0.042,0.292,0.919,0.027,0.057,Performance-Issue,
ee024751-f0f1-4a99-b7c9-cd582758dcdb,30.339,-0.092,0.346,1.131,0,0.343,1.029,-0.018,0.001,Performance-Issue,
eee80556-803c-4f57-a3a3-49976a949649,43.174,0.021,0.345,1.057,0.053,0.266,0.852,-0.004,0.006,Performance-Issue,
f0b6f999-4dde-4c6b-a5af-cf082fda58c1,41.513,-0.12,0.424,1.391,0.053,0.23,0.744,-0.005,-0.037,Performance-Issue,
f3b4b7d4-d490-4109-9845-79332b9537fb,72.536,-0.01,0.38,1.15,0.011,0.222,0.678,0.128,-0.03,Performance-Issue,
f50e340f-3507-484d-bd16-342e8f5b931b,65.425,0.067,0.403,1.276,0.029,0.279,0.865,0.107,-0.034,Performance-Issue,
f54042c9-831f-4819-967e-3a24a895e794,33.601,-0.045,0.113,0.385,0.004,0.243,0.731,-0.012,-0.012,Performance-Issue,
f5a2a39b-5763-4809-9e81-2722bfc3d5c3,73.51,0.129,0.472,1.545,0.093,0.42,1.352,-0.023,0.082,Performance-Issue,
f6b587ee-fcd2-40ab-b939-898d47131952,67.62,0.009,0.23,0.699,0.016,0.273,0.836,0.204,0.057,Performance-Issue,
f6cea471-8e37-44bb-a392-d0aa12b1557f,74.519,-0.003,0.242,0.729,-0.008,0.123,0.378,0.237,-0.004,Performance-Issue,
fa7471f6-f922-4e7d-8257-755c7fd8be1d,53.422,-0.036,0.363,1.124,0.058,0.282,0.906,0.114,0.006,Performance-Issue,
